time_s,load_N,stress_MPa
36.285000,217.826232,65.347870
36.290000,226.843353,68.053006
36.295000,218.406081,65.521824
36.300000,232.870312,69.861094
36.305000,251.959766,75.587930
36.310000,244.306890,73.292067
36.315000,250.248553,75.074566
36.320000,271.783094,81.534928
36.325000,269.063566,80.719070
36.330000,254.634079,76.390224
36.335000,264.595762,79.378729
36.340000,255.545559,76.663668
36.345000,240.160430,72.048129
36.350000,217.473897,65.242169
36.355000,188.716374,56.614912
36.360000,166.323554,49.897066
36.365000,148.693696,44.608109
36.370000,129.396279,38.818884
36.375000,98.994726,29.698418
36.380000,86.359758,25.907927
36.385000,44.958412,13.487524
36.390000,20.236953,6.071086
36.395000,-29.682189,-8.904657
36.400000,-54.762340,-16.428702
36.405000,-75.437784,-22.631335
36.410000,-86.908164,-26.072449
36.415000,-102.402500,-30.720750
36.420000,-105.719898,-31.715969
36.425000,-93.919573,-28.175872
36.430000,-100.258782,-30.077634
36.435000,-99.062553,-29.718766
36.440000,-96.144702,-28.843411
36.445000,-76.691527,-23.007458
36.450000,-70.455520,-21.136656
36.455000,-63.165445,-18.949633
36.460000,-61.346784,-18.404035
36.465000,-50.797512,-15.239254
36.470000,-25.072245,-7.521673
36.475000,-11.294243,-3.388273
36.480000,5.997363,1.799209
36.485000,46.086876,13.826063
36.490000,73.953699,22.186110
36.495000,94.414517,28.324355
36.500000,103.678404,31.103521
36.505000,126.088281,37.826484
36.510000,152.277651,45.683295
36.515000,174.592342,52.377703
36.520000,196.385475,58.915643
36.525000,246.426809,73.928043
36.530000,271.459998,81.437999
36.535000,286.423706,85.927112
36.540000,299.669241,89.900772
36.545000,305.228571,91.568571
36.550000,299.664938,89.899481
36.555000,298.090789,89.427237
36.560000,283.996270,85.198881
36.565000,300.142668,90.042800
36.570000,302.185244,90.655573
36.575000,306.425239,91.927572
36.580000,310.614740,93.184422
36.585000,317.257127,95.177138
36.590000,298.178340,89.453502
36.595000,288.531166,86.559350
36.600000,252.104979,75.631494
36.605000,240.511169,72.153351
36.610000,210.156707,63.047012
36.615000,183.742753,55.122826
36.620000,174.563725,52.369118
36.625000,160.661982,48.198594
36.630000,140.312385,42.093715
36.635000,121.644864,36.493459
36.640000,102.100319,30.630096
36.645000,60.927758,18.278327
36.650000,43.491880,13.047564
36.655000,5.559105,1.667731
36.660000,-14.960339,-4.488102
36.665000,-30.767752,-9.230326
36.670000,-54.348264,-16.304479
36.675000,-72.322028,-21.696608
36.680000,-65.738507,-19.721552
36.685000,-65.386323,-19.615897
36.690000,-73.819579,-22.145874
36.695000,-65.983727,-19.795118
36.700000,-50.861537,-15.258461
36.705000,-48.343982,-14.503194
36.710000,-29.136645,-8.740993
36.715000,-7.771955,-2.331586
36.720000,33.663626,10.099088
36.725000,49.583368,14.875010
36.730000,59.466858,17.840057
36.735000,83.054305,24.916292
36.740000,109.550992,32.865298
36.745000,122.105205,36.631562
36.750000,139.166716,41.750015
36.755000,189.479357,56.843807
36.760000,214.113170,64.233951
36.765000,238.761063,71.628319
36.770000,249.027113,74.708134
36.775000,287.569372,86.270812
36.780000,298.681072,89.604322
36.785000,327.762287,98.328686
36.790000,340.720715,102.216215
36.795000,356.636600,106.990980
36.800000,364.288796,109.286639
36.805000,365.019363,109.505809
36.810000,361.958360,108.587508
36.815000,357.849514,107.354854
36.820000,364.416567,109.324970
36.825000,356.485053,106.945516
36.830000,355.173213,106.551964
36.835000,336.906298,101.071889
36.840000,325.340420,97.602126
36.845000,309.759499,92.927850
36.850000,288.726665,86.618000
36.855000,270.037161,81.011148
36.860000,250.258720,75.077616
36.865000,216.266379,64.879914
36.870000,192.627264,57.788179
36.875000,183.921207,55.176362
36.880000,161.066548,48.319965
36.885000,144.205128,43.261538
36.890000,142.367894,42.710368
36.895000,117.509030,35.252709
36.900000,76.170347,22.851104
36.905000,61.766824,18.530047
36.910000,49.120653,14.736196
36.915000,36.225844,10.867753
36.920000,32.070100,9.621030
36.925000,37.245833,11.173750
36.930000,25.496551,7.648965
36.935000,17.281186,5.184356
36.940000,13.966122,4.189836
36.945000,17.331359,5.199408
36.950000,14.175213,4.252564
36.955000,19.736261,5.920878
36.960000,35.079068,10.523720
36.965000,48.090084,14.427025
36.970000,45.008193,13.502458
36.975000,73.594982,22.078495
36.980000,82.953401,24.886020
36.985000,116.987232,35.096170
36.990000,149.987570,44.996271
36.995000,199.484627,59.845388
37.000000,219.388204,65.816461
37.005000,254.343529,76.303059
37.010000,263.527227,79.058168
37.015000,282.920894,84.876268
37.020000,295.422865,88.626859
37.025000,323.870493,97.161148
37.030000,358.105609,107.431683
37.035000,382.436835,114.731050
37.040000,389.925114,116.977534
37.045000,392.182560,117.654768
37.050000,401.098153,120.329446
37.055000,397.840134,119.352040
37.060000,400.655037,120.196511
37.065000,422.115418,126.634625
37.070000,449.063791,134.719137
37.075000,445.824493,133.747348
37.080000,450.988026,135.296408
37.085000,448.894028,134.668209
37.090000,422.678365,126.803510
37.095000,395.770471,118.731141
37.100000,381.552746,114.465824
37.105000,352.345716,105.703715
37.110000,313.951281,94.185384
37.115000,284.733621,85.420086
37.120000,258.790815,77.637244
37.125000,223.183503,66.955051
37.130000,205.255421,61.576626
37.135000,182.603943,54.781183
37.140000,176.414399,52.924320
37.145000,163.638575,49.091572
37.150000,138.426944,41.528083
37.155000,121.944869,36.583461
37.160000,104.926528,31.477958
37.165000,90.135165,27.040549
37.170000,73.376723,22.013017
37.175000,73.949301,22.184790
37.180000,65.244777,19.573433
37.185000,61.584428,18.475328
37.190000,54.268876,16.280663
37.195000,57.079685,17.123906
37.200000,63.188017,18.956405
37.205000,70.878025,21.263407
37.210000,80.225500,24.067650
37.215000,97.339983,29.201995
37.220000,102.948843,30.884653
37.225000,128.768860,38.630658
37.230000,151.202778,45.360833
37.235000,187.538106,56.261432
37.240000,203.483717,61.045115
37.245000,261.098475,78.329543
37.250000,280.237176,84.071153
37.255000,303.404830,91.021449
37.260000,317.459486,95.237846
37.265000,357.024080,107.107224
37.270000,353.542418,106.062725
37.275000,384.550652,115.365196
37.280000,396.051718,118.815515
37.285000,421.843085,126.552926
37.290000,423.362737,127.008821
37.295000,446.599034,133.979710
37.300000,446.522347,133.956704
37.305000,453.842179,136.152654
37.310000,458.499361,137.549808
37.315000,452.676340,135.802902
37.320000,435.582792,130.674838
37.325000,437.787718,131.336315
37.330000,421.280219,126.384066
37.335000,411.894192,123.568257
37.340000,403.529631,121.058889
37.345000,387.022522,116.106757
37.350000,364.040228,109.212069
37.355000,362.189942,108.656983
37.360000,329.593421,98.878026
37.365000,307.735729,92.320719
37.370000,296.397198,88.919159
37.375000,275.489439,82.646832
37.380000,245.531878,73.659563
37.385000,219.739713,65.921914
37.390000,190.291341,57.087402
37.395000,157.240959,47.172288
37.400000,135.719906,40.715972
37.405000,121.366601,36.409980
37.410000,112.541064,33.762319
37.415000,115.701488,34.710446
37.420000,106.055709,31.816713
37.425000,88.988698,26.696609
37.430000,75.644256,22.693277
37.435000,84.826984,25.448095
37.440000,58.899083,17.669725
37.445000,66.669025,20.000707
37.450000,79.306523,23.791957
37.455000,92.068835,27.620651
37.460000,107.484729,32.245419
37.465000,146.770224,44.031067
37.470000,167.695114,50.308534
37.475000,176.982724,53.094817
37.480000,201.563730,60.469119
37.485000,203.905115,61.171535
37.490000,219.336176,65.800853
37.495000,239.746468,71.923940
37.500000,267.999448,80.399834
37.505000,294.105206,88.231562
37.510000,333.898910,100.169673
37.515000,365.272165,109.581650
37.520000,388.110245,116.433073
37.525000,398.368713,119.510614
37.530000,421.115799,126.334740
37.535000,434.098374,130.229512
37.540000,439.543568,131.863071
37.545000,446.355251,133.906575
37.550000,475.062686,142.518806
37.555000,466.937965,140.081390
37.560000,467.869362,140.360809
37.565000,461.089753,138.326926
37.570000,454.491698,136.347509
37.575000,443.279472,132.983842
37.580000,429.028647,128.708594
37.585000,410.794979,123.238494
37.590000,408.007010,122.402103
37.595000,387.674266,116.302280
37.600000,374.982645,112.494794
37.605000,360.320881,108.096264
37.610000,341.499655,102.449897
37.615000,314.996306,94.498892
37.620000,296.564380,88.969314
37.625000,260.355282,78.106585
37.630000,226.431176,67.929353
37.635000,192.136214,57.640864
37.640000,160.575168,48.172550
37.645000,153.339163,46.001749
37.650000,143.419398,43.025819
37.655000,126.297122,37.889137
37.660000,120.036304,36.010891
37.665000,112.407443,33.722233
37.670000,84.768764,25.430629
37.675000,70.994791,21.298437
37.680000,80.620514,24.186154
37.685000,66.812578,20.043773
37.690000,62.702098,18.810630
37.695000,69.559093,20.867728
37.700000,64.547348,19.364204
37.705000,68.828244,20.648473
37.710000,84.174985,25.252495
37.715000,95.469907,28.640972
37.720000,104.669370,31.400811
37.725000,133.249659,39.974898
37.730000,159.175595,47.752679
37.735000,184.517104,55.355131
37.740000,206.612145,61.983643
37.745000,242.715028,72.814508
37.750000,266.266238,79.879872
37.755000,288.694948,86.608484
37.760000,319.084470,95.725341
37.765000,342.087158,102.626147
37.770000,357.612913,107.283874
37.775000,372.518518,111.755555
37.780000,380.326458,114.097937
37.785000,403.239297,120.971789
37.790000,431.217845,129.365353
37.795000,430.551653,129.165496
37.800000,446.867332,134.060200
37.805000,454.893792,136.468137
37.810000,451.012163,135.303649
37.815000,443.985137,133.195541
37.820000,452.125729,135.637719
37.825000,443.114248,132.934274
37.830000,440.250927,132.075278
37.835000,419.125287,125.737586
37.840000,401.425712,120.427714
37.845000,383.828315,115.148495
37.850000,366.547390,109.964217
37.855000,333.334568,100.000370
37.860000,309.666971,92.900091
37.865000,285.814987,85.744496
37.870000,257.823158,77.346947
37.875000,233.711981,70.113594
37.880000,206.703708,62.011112
37.885000,178.571021,53.571306
37.890000,148.458246,44.537474
37.895000,132.680928,39.804279
37.900000,101.701959,30.510588
37.905000,91.585598,27.475680
37.910000,79.216862,23.765058
37.915000,58.095844,17.428753
37.920000,44.501087,13.350326
37.925000,32.356122,9.706837
37.930000,23.028214,6.908464
37.935000,15.341331,4.602399
37.940000,32.492661,9.747798
37.945000,36.941444,11.082433
37.950000,61.129324,18.338797
37.955000,72.750005,21.825002
37.960000,81.272646,24.381794
37.965000,85.372887,25.611866
37.970000,101.063476,30.319043
37.975000,118.319284,35.495785
37.980000,139.866536,41.959961
37.985000,160.955928,48.286778
37.990000,189.752289,56.925687
37.995000,210.547122,63.164137
38.000000,222.972104,66.891631
38.005000,239.024787,71.707436
38.010000,248.115473,74.434642
38.015000,265.012230,79.503669
38.020000,292.757323,87.827197
38.025000,314.365901,94.309770
38.030000,321.820653,96.546196
38.035000,357.062235,107.118671
38.040000,361.075632,108.322690
38.045000,379.209736,113.762921
38.050000,387.320323,116.196097
38.055000,400.100448,120.030134
38.060000,408.190489,122.457147
38.065000,415.159391,124.547817
38.070000,400.349559,120.104868
38.075000,391.845304,117.553591
38.080000,381.772587,114.531776
38.085000,367.673138,110.301941
38.090000,347.737452,104.321235
38.095000,335.347250,100.604175
38.100000,315.264169,94.579251
38.105000,294.160608,88.248182
38.110000,251.892645,75.567793
38.115000,249.051487,74.715446
38.120000,224.169604,67.250881
38.125000,188.216765,56.465029
38.130000,182.089954,54.626986
38.135000,171.160361,51.348108
38.140000,132.491521,39.747456
38.145000,97.214828,29.164448
38.150000,82.331428,24.699428
38.155000,60.304319,18.091296
38.160000,41.914840,12.574452
38.165000,13.966981,4.190094
38.170000,17.078410,5.123523
38.175000,15.347434,4.604230
38.180000,-10.806767,-3.242030
38.185000,-18.824679,-5.647404
38.190000,-12.905388,-3.871616
38.195000,-26.138454,-7.841536
38.200000,-24.629158,-7.388747
38.205000,-6.566496,-1.969949
38.210000,2.626699,0.788010
38.215000,17.066433,5.119930
38.220000,39.135267,11.740580
38.225000,53.684638,16.105391
38.230000,88.817441,26.645232
38.235000,108.872309,32.661693
38.240000,143.516065,43.054819
38.245000,161.110362,48.333108
38.250000,180.133771,54.040131
38.255000,197.446401,59.233920
38.260000,227.951689,68.385507
38.265000,238.149192,71.444757
38.270000,257.003971,77.101191
38.275000,290.366715,87.110014
38.280000,289.264088,86.779226
38.285000,314.710331,94.413099
38.290000,340.143677,102.043103
38.295000,351.418401,105.425520
38.300000,362.073893,108.622168
38.305000,389.415408,116.824622
38.310000,385.608545,115.682564
38.315000,380.634632,114.190389
38.320000,392.248178,117.674454
38.325000,385.913796,115.774139
38.330000,355.530210,106.659063
38.335000,336.275474,100.882642
38.340000,317.495424,95.248627
38.345000,282.285829,84.685749
38.350000,239.412105,71.823632
38.355000,230.764496,69.229349
38.360000,209.083157,62.724947
38.365000,186.417584,55.925275
38.370000,174.243654,52.273096
38.375000,155.022824,46.506847
38.380000,121.648050,36.494415
38.385000,97.276822,29.183047
38.390000,68.282569,20.484771
38.395000,33.048793,9.914638
38.400000,20.702580,6.210774
38.405000,0.590755,0.177227
38.410000,-9.788582,-2.936575
38.415000,-28.061922,-8.418576
38.420000,-38.931621,-11.679486
38.425000,-65.752455,-19.725736
38.430000,-73.934635,-22.180391
38.435000,-93.455210,-28.036563
38.440000,-78.699608,-23.609882
38.445000,-72.580944,-21.774283
38.450000,-52.903006,-15.870902
38.455000,-30.005422,-9.001627
38.460000,-2.881401,-0.864420
38.465000,5.954278,1.786283
38.470000,11.271326,3.381398
38.475000,14.830926,4.449278
38.480000,20.857473,6.257242
38.485000,28.971066,8.691320
38.490000,41.504925,12.451477
38.495000,68.098566,20.429570
38.500000,90.510813,27.153244
38.505000,125.952315,37.785695
38.510000,143.639553,43.091866
38.515000,166.266763,49.880029
38.520000,194.408803,58.322641
38.525000,214.740396,64.422119
38.530000,228.754620,68.626386
38.535000,260.555827,78.166748
38.540000,276.974860,83.092458
38.545000,275.607311,82.682193
38.550000,292.507130,87.752139
38.555000,276.812463,83.043739
38.560000,282.333380,84.700014
38.565000,284.072594,85.221778
38.570000,282.473335,84.742000
38.575000,271.930300,81.579090
38.580000,279.965487,83.989646
38.585000,267.735513,80.320654
38.590000,241.936891,72.581067
38.595000,224.960743,67.488223
38.600000,198.177172,59.453151
38.605000,176.758220,53.027466
38.610000,142.878546,42.863564
38.615000,144.717233,43.415170
38.620000,122.489951,36.746985
38.625000,106.450968,31.935290
38.630000,69.949561,20.984868
38.635000,49.593865,14.878159
38.640000,-4.648098,-1.394430
38.645000,-21.712143,-6.513643
38.650000,-38.693006,-11.607902
38.655000,-57.439570,-17.231871
38.660000,-88.848434,-26.654530
38.665000,-84.220246,-25.266074
38.670000,-88.813089,-26.643927
38.675000,-104.212382,-31.263715
38.680000,-103.521784,-31.056535
38.685000,-87.524277,-26.257283
38.690000,-101.099545,-30.329863
38.695000,-114.843570,-34.453071
38.700000,-115.345376,-34.603613
38.705000,-112.099440,-33.629832
38.710000,-114.684745,-34.405424
38.715000,-99.250172,-29.775052
38.720000,-86.603380,-25.981014
38.725000,-70.855805,-21.256741
38.730000,-59.571470,-17.871441
38.735000,-44.470620,-13.341186
38.740000,-13.358939,-4.007682
38.745000,12.243553,3.673066
38.750000,42.052018,12.615605
38.755000,81.518752,24.455626
38.760000,117.095321,35.128596
38.765000,129.598556,38.879567
38.770000,150.655318,45.196596
38.775000,182.589214,54.776764
38.780000,198.973838,59.692151
38.785000,204.784990,61.435497
38.790000,226.370397,67.911119
38.795000,242.276197,72.682859
38.800000,254.251517,76.275455
38.805000,250.400869,75.120261
38.810000,265.919157,79.775747
38.815000,266.680089,80.004027
38.820000,255.381148,76.614344
38.825000,248.005847,74.401754
38.830000,251.617321,75.485196
38.835000,222.077518,66.623256
38.840000,218.475563,65.542669
38.845000,199.574523,59.872357
38.850000,164.541849,49.362555
38.855000,133.315580,39.994674
38.860000,125.897347,37.769204
38.865000,90.736211,27.220863
38.870000,73.479182,22.043755
38.875000,65.261253,19.578376
38.880000,45.162312,13.548694
38.885000,24.700442,7.410132
38.890000,17.342890,5.202867
38.895000,-3.739105,-1.121731
38.900000,-55.634954,-16.690486
38.905000,-82.085221,-24.625566
38.910000,-118.715248,-35.614575
38.915000,-154.839714,-46.451914
38.920000,-168.182299,-50.454690
38.925000,-167.633488,-50.290046
38.930000,-179.756450,-53.926935
38.935000,-177.171929,-53.151579
38.940000,-179.860731,-53.958219
38.945000,-197.936263,-59.380879
38.950000,-175.255485,-52.576646
38.955000,-157.367029,-47.210109
38.960000,-143.752912,-43.125873
38.965000,-125.620261,-37.686078
38.970000,-96.717544,-29.015263
38.975000,-85.642575,-25.692773
38.980000,-57.065723,-17.119717
38.985000,-26.340138,-7.902041
38.990000,-1.547853,-0.464356
38.995000,28.489689,8.546907
39.000000,47.246457,14.173937
39.005000,74.169641,22.250892
39.010000,94.254901,28.276470
